dayofweek,game_started,passes_pct,take_ons,shots_on_target,progressive_carries,goals,round,npxg,shots,position,blocks,take_ons_won,pens_att,comp,tackles,bench_explain,xg_assist,cards_yellow,pens_made,passes,cards_red,passes_completed,venue,carries,minutes,result,assists,touches,progressive_passes,gca,xg,team,date,opponent,match_report,sca,interceptions
Wed,N,76.9,1,0,1,0,Matchweek 22,0.0,0,DM,0,0,0,Premier League,2,,0.0,0,0,39,0,30,Home,34,45,W 3–2,0,45,2,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-01-31,Brentford,,2,1
Sat,Y,77.2,2,0,0,0,Matchweek 23,0.1,2,"DM,LM",1,0,0,Premier League,3,,0.0,0,0,57,0,44,Away,45,88,D 2–2,0,72,3,0,0.1,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-02-03,Everton,,0,1
Sat,N,69.2,0,0,0,0,Matchweek 24,0.0,1,DM,0,0,0,Premier League,0,,0.0,0,0,13,0,9,Home,9,11,W 2–1,0,15,1,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-02-10,Brighton,,0,0
Sat,N,92.9,0,0,0,0,Matchweek 25,0.0,0,CM,0,0,0,Premier League,0,,0.0,0,0,14,0,13,Home,9,6,L 1–2,0,15,3,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-02-17,Wolves,,0,0
Sat,N,95.7,1,0,0,0,Matchweek 27,0.0,0,"RM,CM",0,1,0,Premier League,0,,0.0,0,0,23,0,22,Home,19,9,W 3–1,0,26,1,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-03-02,Crystal Palace,,0,2
Sun,N,100.0,1,0,0,0,Matchweek 28,0.0,0,DM,0,1,0,Premier League,0,,0.0,0,0,27,0,27,Away,14,3,W 4–0,0,27,6,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-03-10,Aston Villa,,2,1
Sat,N,93.8,0,0,1,0,Matchweek 29,0.0,0,"CM,DM",1,0,0,Premier League,0,,0.0,0,0,32,0,30,Away,21,25,L 0–3,0,36,4,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-03-16,Fulham,,3,0
Sat,N,100.0,0,0,1,0,Matchweek 30,0.0,0,CM,0,0,0,Premier League,1,,0.0,1,0,5,0,5,Home,4,3,W 2–1,0,6,1,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-03-30,Luton Town,,1,0
Tue,N,72.7,0,0,0,0,Matchweek 31,0.0,0,DM,0,0,0,Premier League,0,,0.0,0,0,11,0,8,Away,6,9,D 1–1,0,13,1,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-04-02,West Ham,,1,1
Sun,N,88.1,0,2,0,0,Matchweek 32,0.1,3,DM,1,0,0,Premier League,0,,0.0,0,0,59,0,52,Home,41,45,W 3–1,0,64,2,0,0.1,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-04-07,Nott'ham Forest,,1,2
Sat,N,81.0,0,0,0,0,Matchweek 33,0.0,1,DM,0,0,0,Premier League,0,,0.0,0,0,63,0,51,Away,44,34,L 0–4,0,66,5,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-04-13,Newcastle Utd,,3,0
Sun,Y,85.5,2,0,1,0,Matchweek 35,0.0,0,DM,1,2,0,Premier League,3,,0.0,0,0,69,0,59,Home,57,63,L 2–3,0,78,7,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-04-28,Arsenal,,1,2
Thu,N,88.6,0,1,1,0,Matchweek 26,0.1,2,DM,0,0,0,Premier League,0,,0.2,0,0,35,0,31,Away,22,28,L 0–2,0,37,5,0,0.1,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-05-02,Chelsea,,1,0
Sun,N,,,,,,Matchweek 36,,,,,,,Premier League,,"On matchday squad, but did not play",,,,,,,Away,,,L 2–4,,,,,,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-05-05,Liverpool,,,
Sat,N,100.0,0,0,0,0,Matchweek 37,0.0,0,CM,0,0,0,Premier League,0,,0.0,0,0,3,0,3,Home,2,3,W 2–1,0,3,1,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-05-11,Burnley,,0,0
Tue,Y,84.9,1,0,1,0,Matchweek 34,0.0,0,CM,0,0,0,Premier League,4,,0.1,0,0,93,0,79,Home,71,84,L 0–2,0,102,9,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-05-14,Manchester City,,4,0
Sun,N,90.3,0,0,0,0,Matchweek 38,0.0,1,DM,0,0,0,Premier League,1,,0.0,0,0,31,0,28,Away,24,25,W 3–0,0,34,1,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-05-19,Sheffield Utd,,0,0
